,temp,feelslike,dew,humidity,precip,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,month,day,time,onefourtyfive_ago,onethirty_ago,onefifteen_ago,one_ago,fourtyfive_ago,thirty_ago,fifteen_ago,Percent Output
53203,0.09650410470523221,0.06781280649501177,0.7708562725457372,1.1357512736312647,-0.09736502153830026,-0.6615379758170734,-0.7051860516199149,-0.1607930798286827,1.1872734967643617,-0.12400484372735274,0.19630737721296912,0.1497830399792894,0.18108938651923684,-0.3782986014125394,0.5950946867852729,-0.5048262287079183,-0.6522982448127093,-0.6526014000341219,-0.6525619620125401,-0.6526011514817165,-0.6523162610628646,-0.6531500179052713,-0.5893660548277757,0.06017092094906106
53219,0.18016447184721224,0.14282056923064454,0.7896539170956524,0.98100232506535,-0.09736502153830026,-1.311050641706443,-1.2723286405057208,-0.13051109912854506,1.2506768774561785,-0.12400484372735274,1.0775752994695666,1.0647208683480094,0.9973539881386442,-0.3782986014125394,0.5950946867852729,-0.3602852973961268,-0.6524657918936567,-0.6524338798080996,-0.6525619620125401,-0.6523777765873398,-0.6532097928702487,-0.5894276828029269,-0.34803878175560915,0.07918587653210392
53235,0.2339461364384844,0.19103984527497925,0.8460468507453949,0.9833470061042281,-0.09736502153830026,-0.0661513654184847,-1.1142725091768897,-0.11537010877847624,1.2506768774561785,-0.5127981786632871,1.8566672307398924,1.8652914681706394,1.8136185897580517,-0.3782986014125394,0.5950946867852729,-0.21574436608433528,-0.6522982448127093,-0.6524338798080996,-0.652338601460562,-0.6532712761648471,-0.589489805856175,-0.34810935679308525,-0.2535966575331991,0.17764533903069835
53251,0.2518733579689093,0.20711293728975824,0.8648444952953092,0.9758440267798195,-0.09736502153830026,-0.17440347640004636,-1.0956776701970272,-0.0850881280783558,1.2506768774561785,-0.235088653709048,2.330467188942364,2.322760382354999,2.2217508905677557,-0.3782986014125394,0.5950946867852729,-0.07120343477254376,-0.6522982448127093,-0.6522105195067367,-0.6532320436684749,-0.5895535875438491,-0.3481803721245257,-0.25367073395516754,0.235424773390173,0.1904868998088384
53267,0.35943668715145444,0.3035514893784284,0.9337691919783291,0.8933112542113324,-0.09736502153830026,-0.7156640313078542,-1.1142725091768897,-0.10022911842840741,1.2506768774561785,-0.012921033745657475,2.5241071718598964,2.5514948394471793,2.629883191377459,-0.3782986014125394,0.5950946867852729,0.07333749653924775,-0.6520748487047794,-0.6531039607121887,-0.5895184462166926,-0.34825285789325133,-0.25374522923162607,0.23533256679516212,0.2992053209135271,0.1816372427752165
53283,0.41919409225286847,0.357128462761023,0.9400350734949668,0.78311124538409,-0.09736502153830026,-1.5816809191603467,1.87019914709104,-0.14565208947861388,1.2506768774561785,0.09816277623603877,2.517927172405081,2.5514948394471793,2.629883191377459,-0.3782986014125394,0.5950946867852729,0.21787842785103925,-0.652968433136499,-0.589390434748394,-0.3482332099422399,-0.25382112129543577,0.23524005235928389,0.2991107496933889,0.255251475991566,0.16988642752726865
53299,0.5446846429658376,0.4696401068644714,0.9964280071447102,0.6283622968181759,-0.09736502153830026,-1.3651766971972237,-1.3746002548949645,-0.23649803157900962,1.2360453280657593,0.3758723011902779,2.182147202026808,2.208393153808909,2.2217508905677557,-0.3782986014125394,0.5950946867852729,0.36241935916283075,-0.5892446933494963,-0.3481054692010178,-0.25380753659345495,0.23514652249550028,0.2990158851113187,0.2551585343335777,0.1968883655170428,0.6048352636905431
53315,0.6940781557193728,0.7589557631304826,0.8836421398452242,0.13644821486167905,-0.09736502153830026,-1.3651766971972237,1.72144043525214,-0.3727669447295946,-0.17589918810970703,0.3758723011902779,1.605347252910755,1.6365570110784593,1.405486288948348,-0.3782986014125394,0.5950946867852729,0.5069602904746222,-0.3479210477582267,-0.2536799017998113,0.2351287116868294,0.29892005484009215,0.25506528933561706,0.19679758763598798,2.357161201071637,0.3135274935342405
53331,0.867374630513474,0.9411174726313039,0.8648444952953092,-0.18477308746453697,-0.09736502153830026,-1.662870002396518,-1.4489796108144144,-0.4938948675301108,-0.6977577830346634,0.3758723011902779,0.9070073145166769,0.9503536398019192,0.9973539881386442,-0.3782986014125394,0.5950946867852729,0.6515012217864138,-0.2534803431308634,0.23525579788378667,0.2988981492766058,0.2549710443714462,0.19670649316584748,2.356990332385045,0.910314559968294,0.5077926459012706
53347,0.9510349976554532,0.9893367486756394,0.7896539170956524,-0.4229926810144897,-0.09736502153830026,-0.6074119203262927,-0.9562163778480585,-0.5695998192804377,-0.9123538407608137,0.3758723011902779,0.25027937245168547,0.2641502685253795,0.18108938651923684,-0.3782986014125394,0.5950946867852729,0.7960421530982053,0.23553373712767792,0.29902516392292167,0.25495196067489484,0.19661435321549262,2.3568196375167374,0.9101973322436526,1.8751768533250974,0.3609693016979647
53363,0.837495927962767,0.8553943152191528,0.7207292204126324,-0.3620309740036752,-0.09736502153830026,1.7200084657772812,-0.19382797967369642,-0.5393178385803172,-0.6270386276476366,0.3758723011902779,-0.11516459530969934,-0.07895141711289051,-0.22704291429046686,-0.3782986014125394,0.5950946867852729,0.9405830844099968,0.2993133259416628,0.25507902462975257,0.1965990164705894,2.3566495818396813,0.9100799498860719,1.8750238539159556,1.145945146659215,0.35064657595861914
53379,0.7120053772497968,0.7535980657922228,0.7896539170956524,-0.05534669411849969,-0.09736502153830026,1.232873966360254,-0.2868021745730089,-0.5241768482302485,-0.6977577830346634,0.3758723011902779,-0.4208685683412073,-0.4220531027511604,-0.22704291429046686,-0.3782986014125394,0.5950946867852729,1.0851240157217883,0.25536014170645616,0.19672614589866974,2.3564955540998027,0.9099620784079798,1.8748709189089765,1.1458191830734423,1.094674969228007,0.17242775216462392
53395,0.5566361239861206,0.4803555015409905,0.8711103768119478,0.3601307859705913,-0.09736502153830026,0.6374873559616654,-0.16593572120390268,-0.5241768482302485,-0.6977577830346634,0.3758723011902779,-0.6417005488599247,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,0.5950946867852729,1.2296649470335799,0.1969979085097708,2.356620260078839,0.9099009392129778,1.8747182472216164,1.1456931183456478,1.094550906452976,0.20951043534215516,0.011762060047228158
53411,0.40126687072244444,0.34105537074624476,0.8711103768119478,0.6710354917257461,-0.09736502153830026,-0.039088337673094393,-0.18453056018376518,-0.5393178385803172,-0.6977577830346634,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,0.5950946867852729,1.3742058783453712,2.3572382721918594,0.9100272683013971,1.8745951632068316,1.1455667482519676,1.094426730896989,0.20941918950551475,-0.588472456964051,-0.0010345215337906222
53427,0.31163076307032334,0.26068991067235286,0.8711103768119478,0.8623614644981497,-0.09736502153830026,-0.039088337673094393,-0.3797763694723213,-0.5090358578801796,-0.6977577830346634,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,0.5950946867852729,1.5187468096571628,0.9104133791838922,1.8747204098881756,1.1454904814119862,1.0943022099924793,0.20932762994514711,-0.5885341180688012,-0.6520296050214742,-0.000978297537388958
53443,0.2638248389891914,0.21782833196627654,0.8648444952953092,0.9514593439754939,-0.09736502153830026,-0.7427270590532447,-0.5192376618212899,-0.46361288682999036,-0.9123538407608137,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,0.5950946867852729,1.6632877409689544,1.87526116933311,1.1456165461640166,1.0942292347329887,0.20923503474778513,-0.588596274048791,-0.6520889097834969,-0.6517503556890601,-0.0009333183402676265
53459,0.22199465541820226,0.18032445059846092,0.9087056659117762,1.1591980840200398,-0.09736502153830026,-0.7156640313078542,-0.38907378896225253,-0.4333309061298527,-1.0367220105793782,0.32033039619943027,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,0.7078346905642896,-1.6611536792022503,1.1460404240229491,1.094355357001209,0.209218887657358,-0.5886600879663417,-0.6521487238489801,-0.6518096708040825,-0.6515269562231291,-0.0010007871359496237
53475,0.15626150980664627,0.12138977987760638,0.8961739028784997,1.2839351152883218,-0.09736502153830026,-1.0133573365071484,-0.5192376618212899,-0.40304892542971504,1.1189929329424044,0.1537046812268864,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,0.7078346905642896,-1.5166127478904587,1.094771017253038,0.2093460029256792,-0.5886250040087798,-0.6522102454165571,-0.6518694951591726,-0.6515862796205512,-0.6518620554220258,-0.0010795007309119535
53491,0.12638280725593923,0.09460129318630908,0.8773762583285856,1.313478096378178,-0.09736502153830026,-0.7427270590532447,-0.5936170177407399,-0.44847189647992153,0.6434675777537758,0.09816277623603877,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,0.7078346905642896,-1.3720718165786674,0.2096197886078101,-0.588496993542942,-0.6521710810465784,-0.6519310267985859,-0.6516461122073266,-0.6519213663958482,-0.6522530044874054,-0.0010682559316316207
53507,0.12638280725593923,0.09460129318630908,0.8773762583285856,1.313478096378178,-0.09736502153830026,-1.662870002396518,-1.4489796108144144,-0.44847189647992153,0.7849058885278297,-0.012921033745657475,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,0.7078346905642896,-1.2275308852668758,-0.5883511089177768,-0.6520429992807144,-0.6518918803566056,-0.6517076519042092,-0.6519811866350955,-0.6523123009670283,-0.6521971546209225,-0.0010795007309119537
53523,0.16223725031678818,0.1267474772158663,0.8648444952953092,1.1896789375254466,-0.09736502153830026,-1.662870002396518,-1.4489796108144144,-0.478753877180042,1.1750805389390122,-0.235088653709048,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,0.7078346905642896,-1.0829899539550842,-0.651907301623832,-0.6517637989040106,-0.6516685198046274,-0.6520427142457743,-0.6523721068008261,-0.6522564531711454,-0.6522530044874054,-0.001045766333070955
53539,0.20406743388777734,0.16425135858368192,0.8961739028784997,1.161542765058917,-0.09736502153830026,-1.0133573365071484,-0.3611815304924588,-0.478753877180042,1.2506768774561785,-0.17954674871820037,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,0.7078346905642896,-0.9384490226432928,-0.6516280564889196,-0.6515404386026477,-0.6520035606325947,-0.6524336203109339,-0.6523162610628646,-0.6523123009670283,-0.652085454887957,-0.0010907455301922865
53555,0.20406743388777734,0.16425135858368192,0.8961739028784997,1.161542765058917,-0.09736502153830026,-1.662870002396518,-1.4489796108144144,-0.41818991577978387,1.1897120883294314,-0.235088653709048,-0.6346965494778011,-0.6507875598433404,-0.6351752151001705,-0.3782986014125394,0.7078346905642896,-0.7939080913315013,-0.6514046603809898,-0.6518754790546921,-0.6523944415985565,-0.6523777765873398,-0.6523721068008261,-0.6521447575793797,-0.6523088543538882,-0.001270662318677612
53571,0.22199465541820226,0.18032445059846092,0.9525668365282433,1.2529853255751393,-0.09736502153830026,-1.662870002396518,-1.4489796108144144,-0.23649803157900962,1.1897120883294314,-0.235088653709048,-0.16872459058476139,-0.19331864565898046,-0.22704291429046686,-0.3782986014125394,0.7078346905642896,-0.6493671600197098,-0.6517397545428845,-0.6522663595820773,-0.652338601460562,-0.6524336203109339,-0.6522045695869416,-0.6523681487629112,-0.653202452217613,0.006746879568199709
53587,0.2638248389891914,0.21782833196627654,0.9713644810781574,1.1999955340965076,-0.09736502153830026,-1.0945464197433197,-1.0398931532574396,-0.19107506052880316,1.1872734967643617,-1.0126753235809178,0.6556873366875398,0.6072519541636495,0.5892216873289405,-0.3782986014125394,0.7078346905642896,-0.5048262287079183,-0.6521306977317619,-0.6522105195067367,-0.6523944415985565,-0.6522660891401513,-0.6524279525387876,-0.653261713497037,-0.6133814974153785,0.07851118857528393
53603,0.38931538970216145,0.3303399760697257,0.9901621256280716,0.9495835991443923,-0.09736502153830026,-0.47209678159934054,-0.21242281865355891,-0.11537010877847624,1.2506768774561785,-0.2906305586998966,1.5229472601798903,1.5221897825323691,1.405486288948348,-0.3782986014125394,0.7078346905642896,-0.3602852973961268,-0.6520748487047794,-0.6522663595820773,-0.6522269211845729,-0.6524894640345281,-0.6533214843461717,-0.6134422350325571,-0.25694764952216703,0.10398065894523784
53619,0.5566361239861206,0.4803555015409905,0.9400350734949668,0.49940483967991406,-0.09736502153830026,-0.4450337538539503,0.4941810625812157,-0.06994713772828698,0.99950194625398,0.3758723011902779,2.2954471920317467,2.322760382354999,2.2217508905677557,-0.3782986014125394,0.7078346905642896,-0.21574436608433528,-0.6521306977317619,-0.6520988393560552,-0.6524502817365511,-0.6533829636120355,-0.6135034731796208,-0.25702160170813926,-0.13044770193863142,0.23606207129202747
53635,0.6940781557193728,0.7750288551452609,0.9212374289450526,0.19787885808026934,-0.09736502153830026,-0.3367816428723886,-0.045069267834796506,-0.05480614737821816,0.99950194625398,0.3758723011902779,2.885843139948392,2.894596525085449,3.0380154921871627,-0.3782986014125394,0.7078346905642896,-0.07120343477254376,-0.6519631506508144,-0.6523221996574181,-0.6533437239444639,-0.6135663886893611,-0.2570959735093163,-0.13052634403345942,0.5255648297683042,0.3353086697402452
53651,0.9211562951047461,0.9893367486756394,0.8523127322620335,-0.2851254359284935,-0.09736502153830026,-0.012025309927704099,0.14087912196382837,-0.14565208947861388,-0.6270386276476366,0.3758723011902779,3.2368671089818757,3.2376982107237184,3.0380154921871627,-0.3782986014125394,0.7078346905642896,0.07333749653924775,-0.6521865467587443,-0.6532156408628701,-0.6135297055543494,-0.2571717447110887,-0.13060537702651465,0.5254618664066241,1.0184957513454722,0.5902282694253909
53667,1.004816662246726,1.0375560247199749,0.7771221540623758,-0.5195935398162423,-0.09736502153830026,-0.2285295318908272,-0.11015120426431523,-0.2819210026291989,-0.6587403179935453,0.3758723011902779,3.1989631123256776,3.2376982107237184,3.0380154921871627,-0.3782986014125394,0.7078346905642896,0.21787842785103925,-0.6530801311904639,-0.6134016671449161,-0.2571579448731281,-0.13068571077019445,0.5253586610692857,1.018374512868754,2.284612224510484,0.37595861913864836
53683,1.034695364797433,1.0375560247199749,0.7081974573793559,-0.644330571084525,-0.09736502153830026,-0.30971861512699833,-0.3797763694723213,-0.41818991577978387,0.2581701104727333,0.3758723011902779,3.009443129044689,3.0089637536315395,3.0380154921871627,-0.3782986014125394,0.7078346905642896,0.36241935916283075,-0.61325977495196,-0.2570303063202563,-0.13068003231547112,0.5252546665674408,1.018253144317501,2.2844440455332093,1.2203930186807836,0.6393455526818846
53699,1.1123799914292714,1.1661407608382015,0.8209833246788429,-0.5979058865147506,-0.09736502153830026,0.6645503837070557,-0.3146944330428026,-0.5544588289303689,-0.2149166531508253,0.3758723011902779,2.585907166408045,2.5514948394471793,2.629883191377459,-0.3782986014125394,0.7078346905642896,0.5069602904746222,-0.2568312847498119,-0.1305525356734599,0.5252182285685192,1.018131371009972,2.2842760239047473,1.2202642949852955,2.528564441307342,0.6076914427077478
53715,1.1183557319394133,1.1607830634999423,0.8021856801289279,-0.6288556762279333,-0.09736502153830026,0.20447891203541924,-0.3332892720226651,-0.6453047710307646,0.2581701104727333,0.3758723011902779,2.018583216456041,1.979658696716729,1.8136185897580517,-0.3782986014125394,0.7078346905642896,0.6515012217864138,-0.13033323863450852,0.5253449892789774,1.018063286508422,2.2841085848907987,1.2201354870483296,2.528387217949545,2.3713470671582684,0.3502080287866862
53731,1.1123799914292714,1.1607830634999423,0.8084515616455665,-0.61150503654024,-0.09736502153830026,0.7186764391978367,-0.20312539916362765,-0.7512917034812292,-0.3612321470550187,0.3758723011902779,1.0454393023045296,1.0647208683480094,0.9973539881386442,-0.3782986014125394,0.7078346905642896,0.7960421530982053,0.5256694323016295,1.0181894942364278,2.283959214844882,1.2200064318030543,2.5282102073205865,2.3711756725392923,1.0924968244351785,0.42019565950747784
